Referenz-ID,HRM2-ID,HRM2-Bezeichnung,Rechnung 2021,Budget 2022,Anpassung Budget 2022,Budgetplus 2022,Rechnung 2022,Budget 2023,Source,Kanton,Year,Compte,Adaptation Budget**,Compte.1
HRM2_BI0146,146,Investitionsbeiträge,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_SZ,SZ,2022,,,
HRM2_BI1480,1480+1482,"Kum. zusätzliche Abschreibungen Sachanlagen, Immaterielle Anlagen (negative Vorzeichen)",0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_SZ,SZ,2022,,,
HRM2_BI1484,1484,Kum. zusätzliche Abschreibungen Darlehen,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_SZ,SZ,2022,,,
HRM2_BI1485,1485,Kum. zusätzliche Abschreibungen Beteiligungen,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_SZ,SZ,2022,,,
HRM2_BI1486,1486,Kum. zusätzliche Abschreibungen Investitionsbeiträge,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_SZ,SZ,2022,,,
HRM2_BI1489,1489,Nicht zugeteilte kum. zusätzliche Abschreibungen,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_SZ,SZ,2022,,,
HRM2_BI0001,1,Aktiven,1608406.0,0.0,0.0,0.0,1773658.8175,0.0,HRM2_KT_SZ,SZ,2022,,,
HRM2_BI0020,20,Fremdkapital,676744.0,0.0,0.0,0.0,700039.134,0.0,HRM2_KT_SZ,SZ,2022,,,
HRM2_BIKFK,20 kf. FK,Kurzfristiges Fremdkapital,398792.0,0.0,0.0,0.0,553351.0854,0.0,HRM2_KT_SZ,SZ,2022,,,
HRM2_BI0200,200,Laufende Verbindlichkeiten,271320.0,0.0,0.0,0.0,326405.0475,0.0,HRM2_KT_SZ,SZ,2022,,,
HRM2_BI0201,201,Kurzfristige Finanzverbindlichkeiten,0.0,0.0,0.0,0.0,125000.0,0.0,HRM2_KT_SZ,SZ,2022,,,
HRM2_BI2016,davon 2016,derivative Finanzinstrumente,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_SZ,SZ,2022,,,
HRM2_BI0204,204,Passive Rechnungsabgrenzungen (Transit. Passiven),105692.0,0.0,0.0,0.0,95839.29990000001,0.0,HRM2_KT_SZ,SZ,2022,,,
HRM2_BI0205,205,Kurzfristige Rückstellungen,21780.0,0.0,0.0,0.0,6106.738,0.0,HRM2_KT_SZ,SZ,2022,,,
HRM2_BILFK,20 lf. FK,Langfristiges Fremdkapital,277952.0,0.0,0.0,0.0,146688.04859999998,0.0,HRM2_KT_SZ,SZ,2022,,,
HRM2_BI0206,206,Langfristige Finanzverbindlichkeiten,213076.0,0.0,0.0,0.0,91716.8551,0.0,HRM2_KT_SZ,SZ,2022,,,
HRM2_BI2066,davon 2066,Langfristige derivative Finanzinstrumente,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_SZ,SZ,2022,,,
HRM2_BI2068,davon 2068,passivierte Investitionsbeiträge,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_SZ,SZ,2022,,,
HRM2_BI0208,208,Langfristige Rückstellungen,23179.0,0.0,0.0,0.0,2823.408,0.0,HRM2_KT_SZ,SZ,2022,,,
HRM2_BI0209,209,Verbindlichkeiten gegenüber Spezialfinanzierungen und Fonds im FK,41697.0,0.0,0.0,0.0,52147.7855,0.0,HRM2_KT_SZ,SZ,2022,,,
HRM2_BI0029,29,Eigenkapital,931661.4769,0.0,0.0,0.0,1073619.6835,0.0,HRM2_KT_SZ,SZ,2022,,,
HRM2_BI0299,davon 299,Bilanzüberschuss (- Bilanzfehlbetrag),703820.0,0.0,0.0,0.0,816940.432,0.0,HRM2_KT_SZ,SZ,2022,,,
HRM2_BI0002,2,Passiven,1608405.4769000001,0.0,0.0,0.0,1773658.8175,0.0,HRM2_KT_SZ,SZ,2022,,,
HRM2_KZ18_23,HRM2-Tabelle 18.23,Selbstfinanzierung,275652.6523699999,156796.69999999995,0.0,98384.49999999996,172686.8601000001,51790.25000000009,HRM2_KT_SZ,SZ,2022,,,
HRM2_KZ18_8,HRM2-Tabelle 18.8,Selbstfinanzierungsanteil,0.1654709210117476,0.1094571349368908,0.0,0.0686805621049329,0.11630713968788196,0.033805844812404305,HRM2_KT_SZ,SZ,2022,,,
HRM2_KZ18_2_1,HRM2-Tabelle 18.2,Selbstfinanzierungsgrad inkl. Darlehen und Beteiligungen der Investitionsrechnung,7.003538171986722,2.569148918739123,0.0,1.489983431923986,3.692396931886299,0.7139750392553422,HRM2_KT_SZ,SZ,2022,,,
HRM2_KZ18_2_2,HRM2-Tabelle 18.2,Selbstfinanzierungsgrad ohne Darlehen und Beteiligungen der Investitionsrechnung,6.993268153306801,2.6167455211488546,0.0,1.6419172069658956,4.063744403304579,0.7392967364895935,HRM2_KT_SZ,SZ,2022,,,
HRM2_KZFEI,Nettoinvestition - Selbstfinanzierung,Finanzierungsergebnis inkl. Darlehen und Beteiligungen der Investitionsrechnung,236293.5961899999,95766.09999999995,0.0,32353.89999999995,125918.63250000011,-20747.649999999907,HRM2_KT_SZ,SZ,2022,,,
HRM2_KZFEO,Nettoinvestition ohne Darl./Bet. - Selbstfin.,Finanzierungsergebnis ohne Darlehen und Beteiligungen der Investitionsrechnung,236235.79513999991,96876.19999999995,0.0,38463.99999999995,130192.34200000012,-18263.149999999907,HRM2_KT_SZ,SZ,2022,,,
HRM2_KZ18_10,HRM2-Tabelle 18.10,Bruttoschulden,484396.0,0.0,0.0,0.0,543121.9026,0.0,HRM2_KT_SZ,SZ,2022,,,
HRM2_KZ18_4,HRM2-Tabelle 18.4,Bruttoverschuldungsanteil,0.29077700346891283,0.0,0.0,0.0,0.3658005881667333,0.0,HRM2_KT_SZ,SZ,2022,,,
HRM2_KZ18_20,HRM2-Tabelle 18.20,Nettoschulden I,-664925.0,0.0,0.0,0.0,-780500.8472999999,0.0,HRM2_KT_SZ,SZ,2022,,,
HRM2_KZ18_21,HRM2-Tabelle 18.21,Nettoschulden II,-812942.4769,0.0,0.0,0.0,-934018.1512,0.0,HRM2_KT_SZ,SZ,2022,,,
HRM2_KZ18_7_1,HRM2-Tabelle 18.7,Nettoschuld I in Fr. je Einwohner,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_SZ,SZ,2022,,,
HRM2_KZ18_7_2,HRM2-Tabelle 18.7,Nettoschuld II in Fr. je Einwohner,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_SZ,SZ,2022,,,
HRM2_KZ18_1,HRM2-Tabelle 18.1,Nettoverschuldungsquotient,-0.7402682479758671,0.0,0.0,0.0,-0.9848715394706915,0.0,HRM2_KT_SZ,SZ,2022,,,
HRM2_KZSG29,SG 29,Eigenkapital,931661.4769,0.0,0.0,0.0,1073619.6835,0.0,HRM2_KT_SZ,SZ,2022,,,
HRM2_KZSG299,SG 299  in % Laufender Aufwand,Eigenkapitaldeckungsgrad,0.478816415198051,0.0,0.0,0.0,0.5955990779444084,0.0,HRM2_KT_SZ,SZ,2022,,,
HRM2_KZ18_6,HRM2-Tabelle 18.6,Kapitaldienstanteil,0.026652968094777,0.06320612419974364,0.0,0.024349280042409948,0.01183346795336473,0.024829192860793565,HRM2_KT_SZ,SZ,2022,,,
HRM2_KZSG44,SG 44 - SG 34,Ergebnis aus Finanzierung,47590.56991,43817.299999999996,0.0,43817.299999999996,51379.928100000005,45672.4,HRM2_KT_SZ,SZ,2022,,,
HRM2_KZSG10,Ertrag FV in % SG 10,Bruttorendite des Finanzvermögens,0.0012746544043277439,0.0,0.0,0.0,0.005988093676616203,0.0,HRM2_KT_SZ,SZ,2022,,,
HRM2_KZ18_22,HRM2-Tabelle 18.22,Nettozinsaufwand,84.77001000000007,-160.10000000000002,0.0,-160.10000000000002,-2816.5629,-60.10000000000002,HRM2_KT_SZ,SZ,2022,,,
HRM2_KZ18_3,HRM2-Tabelle 18.3,Zinsbelastungsanteil,5.088640181138944e-05,-0.00011176311302084945,0.0,-0.00011176311302084945,-0.0018969965315271007,-3.922999547647474e-05,HRM2_KT_SZ,SZ,2022,,,
HRM2_KZ18_9,HRM2-Tabelle 18.9,Bruttoinvestitionen,48305.79840000001,67721.8,0.0,72721.8,56557.1589,79684.7,HRM2_KT_SZ,SZ,2022,,,
HRM2_KZ18_13,HRM2-Tabelle 18.13,Investitionseinnahmen,8946.74222,6691.200000000001,0.0,6691.200000000001,9788.9313,7146.8,HRM2_KT_SZ,SZ,2022,,,
HRM2_KZ18_5,HRM2-Tabelle 18.5,Investitionsanteil,0.03359729213859301,0.05042237669517654,0.0,0.051703999936295875,0.041400834346795756,0.051097192664073754,HRM2_KT_SZ,SZ,2022,,,
HRM2_KZ18_24,HRM2-Tabelle 18.24,Ständige Wohnbevölkerung am Jahresende ,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_SZ,SZ,2022,,,
HRM2_KZ18_18,HRM2-Tabelle 18.18,Laufender Ertrag,1665867.63816,1432494.1,0.0,1432494.1,1484748.5766,1531991.0000000002,HRM2_KT_SZ,SZ,2022,,,
HRM2_KZ18_16,HRM2-Tabelle 18.16,Laufender Aufwand,1469916.18846,1388322.1,0.0,1391072.1,1371628.1005999998,1530032.25,HRM2_KT_SZ,SZ,2022,,,
HRM2_KZGA,,Gesamtaufwand,1518221.98686,1456043.9000000001,0.0,1463793.9000000001,1428185.2594999997,1609716.95,HRM2_KT_SZ,SZ,2022,,,
HRM2_KZ18_14,HRM2-Tabelle 18.14,Kapitaldienst,44400.31701,90542.4,0.0,34880.200000000004,17569.7247,38038.1,HRM2_KT_SZ,SZ,2022,,,
HRM2_KZ18_17,HRM2-Tabelle 18.17,Laufende Einnahmen,1664683.3211599998,1432164.7,0.0,1432164.7,1479494.5767,1531578.7000000002,HRM2_KT_SZ,SZ,2022,,,
HRM2_KZ18_12,HRM2-Tabelle 18.12,Gesamteinnahmen,1673630.0633799997,1438855.9,0.0,1438855.9,1489283.5080000001,1538725.5000000002,HRM2_KT_SZ,SZ,2022,,,
HRM2_KZ18_15,HRM2-Tabelle 18.15,Laufende Ausgaben,1389482.6460000002,1275368.4000000001,0.0,1333780.6,1309530.2591999997,1479788.4500000002,HRM2_KT_SZ,SZ,2022,,,
HRM2_KZ18_11,HRM2-Tabelle 18.11,Gesamtausgaben,1437788.4444000002,1343090.2000000002,0.0,1406502.4000000001,1366087.4180999997,1559473.1500000001,HRM2_KT_SZ,SZ,2022,,,
HRM2_KZEFRLZ,,Ergebnis Finanzrechnung Laufende Zahlungen,275200.67515999964,156796.2999999998,0.0,98384.09999999986,169964.31750000035,51790.25,HRM2_KT_SZ,SZ,2022,,,
HRM2_KZEFRG,,Ergebnis Finanzrechnung Gesamt,235841.61897999956,95765.69999999972,0.0,32353.499999999767,123196.08990000049,-20747.649999999907,HRM2_KT_SZ,SZ,2022,,,
HRM2_ER0030,30,Personalaufwand,422277.0,423159.0,1.0,423160.0,425678.4,441843.2,HRM2_KT_TG,TG,2022,,,
HRM2_ER0031,31,Sach- und übriger Betriebsaufwand,207468.0,183119.0,-125.0,182994.0,194299.5,198875.5,HRM2_KT_TG,TG,2022,,,
HRM2_ER0314,davon 314,baulicher und betrieblicher Unterhalt,26995.0,27031.0,-125.0,26906.0,28764.6,28619.5,HRM2_KT_TG,TG,2022,,,
HRM2_ER0318,davon 3180,Wertberichtigungen auf Forderungen,-1287.0,1500.0,0.0,1500.0,-1184.1,1000.0,HRM2_KT_TG,TG,2022,,,
HRM2_neu_ER0033,33,Abschreibungen VV,51158.0,45693.0,0.0,45693.0,30979.8,44899.7,HRM2_KT_TG,TG,2022,,,
HRM2_ER0330,330,Abschreibungen Sachanlagen VV,51096.0,45419.0,0.0,45419.0,28262.0,44641.4,HRM2_KT_TG,TG,2022,,,
HRM2_ER0332,332,Abschreibungen Immaterielle Anlagen VV,62.0,275.0,0.0,275.0,2717.8,258.3,HRM2_KT_TG,TG,2022,,,
HRM2_ER0339,339,Abtragung Bilanzfehlbetrag,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_TG,TG,2022,,,
HRM2_neu_ER0035,35,Einlagen in Fonds und Spezialfinanzierungen,29805.0,18611.0,0.0,18611.0,26717.5,18926.2,HRM2_KT_TG,TG,2022,,,
HRM2_ER0350,350,Einlagen in Fonds und Spezialfinanzierungen im FK,29468.0,18611.0,0.0,18611.0,26579.2,18926.2,HRM2_KT_TG,TG,2022,,,
HRM2_ER0351,351,Einlagen in Fonds und Spezialfinanzierungen im EK,337.0,0.0,0.0,0.0,138.2,0.0,HRM2_KT_TG,TG,2022,,,
HRM2_ER0036,36,Transferaufwand,1214847.0,1175108.0,0.0,1175108.0,1204793.7,1234332.9,HRM2_KT_TG,TG,2022,,,
HRM2_ER3634,davon 3634,Beiträge an öffentliche Unternehmungen,542885.0,581232.0,0.0,581232.0,570146.6,595683.0,HRM2_KT_TG,TG,2022,,,
HRM2_ER3635,davon 3635,Beiträge an private Unternehmungen,222613.0,140668.0,0.0,140668.0,139774.3,144068.0,HRM2_KT_TG,TG,2022,,,
HRM2_neu_ER0364,364,Wertberichtigungen Darlehen VV,549.0,0.0,0.0,0.0,336.3,0.0,HRM2_KT_TG,TG,2022,,,
HRM2_neu_ER0365,365,Wertberichtigungen Beteiligungen VV,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_TG,TG,2022,,,
HRM2_neu_ER0366,366,Abschreibungen Investitionsbeiträge,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_TG,TG,2022,,,
HRM2_ER0037,37,Durchlaufende Beiträge,302074.0,311930.0,0.0,311930.0,295786.9,309761.5,HRM2_KT_TG,TG,2022,,,
HRM2_ER3704,davon 3704,Durchlaufende Beiträge an öffentliche Unternehmungen,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_TG,TG,2022,,,
HRM2_ER3705,davon 3705,Durchlaufende Beiträge an private Unternehmungen,93630.0,95034.0,0.0,95034.0,93648.7,96458.3,HRM2_KT_TG,TG,2022,,,
HRM2_ER0039,39,Interne Verrechungen,171433.0,184059.0,0.0,184059.0,180931.7,202410.2,HRM2_KT_TG,TG,2022,,,
HRM2_TOTBA,,Total Betrieblicher Aufwand (ohne SG 39),2227629.0,2157620.0,-124.0,2157496.0,2178255.8,2248639.0,HRM2_KT_TG,TG,2022,,,
HRM2_neu_ER0040,40,Fiskalertrag,1003782.0,923550.0,-1.0,923549.0,978415.9,980840.0,HRM2_KT_TG,TG,2022,,,
HRM2_neu_ER0400,400,Direkte Steuern natürliche Personen,659493.0,635800.0,0.0,635800.0,632048.5,662240.0,HRM2_KT_TG,TG,2022,,,
HRM2_neu_ER0401,401,Direkte Steuern juristische Personen,87258.0,61300.0,0.0,61300.0,68841.1,75000.0,HRM2_KT_TG,TG,2022,,,
HRM2_ER0402,402 + 403,Übrige direkte Steuer; Besitz- und Aufwandsteuern,257031.0,226450.0,0.0,226450.0,277526.1,243600.0,HRM2_KT_TG,TG,2022,,,
HRM2_neu_ER4021,4021,Grundsteuern,32103.0,32800.0,0.0,32800.0,33104.2,34000.0,HRM2_KT_TG,TG,2022,,,
HRM2_neu_ER4022,4022,Vermögensgewinnsteuern,98647.0,77000.0,0.0,77000.0,110460.8,85000.0,HRM2_KT_TG,TG,2022,,,
HRM2_neu_ER4023,4023,Vermögensverkehrssteuern,33782.0,32500.0,0.0,32500.0,34406.9,34500.0,HRM2_KT_TG,TG,2022,,,
HRM2_ER0041,41,Regalien und Konzessionen,152740.0,100797.0,0.0,100797.0,142768.7,60882.7,HRM2_KT_TG,TG,2022,,,
HRM2_ER0042,42,Entgelte,153582.0,150710.0,0.0,150710.0,160194.0,156035.5,HRM2_KT_TG,TG,2022,,,
HRM2_neu_ER0043,43,Verschiedene Erträge,13586.0,7115.0,0.0,7115.0,7489.8,7426.1,HRM2_KT_TG,TG,2022,,,
HRM2_ER0430,430,Verschiedene Erträge,7527.0,7115.0,0.0,7115.0,7489.8,7426.1,HRM2_KT_TG,TG,2022,,,
HRM2_ER0431,431,Aktivierung Eigenleistung,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_TG,TG,2022,,,
HRM2_ER0432,432,Bestandesveränderungen,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_TG,TG,2022,,,
HRM2_ER0439,439,Übriger Ertrag,6059.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_TG,TG,2022,,,
HRM2_neu_ER0045,45,Entnahmen aus Fonds und Spezialfinanzierungen,16089.0,15785.0,0.0,15785.0,23643.7,14823.0,HRM2_KT_TG,TG,2022,,,
HRM2_ER0450,450,Entnahmen aus Fonds und Spezialfinanzierungen im Fremdkapital,16089.0,15785.0,0.0,15785.0,23643.7,14823.0,HRM2_KT_TG,TG,2022,,,
HRM2_ER0451,451,Entnahmen aus Fonds und Spezialfinanzierungen im Eigenkapital,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_TG,TG,2022,,,
HRM2_ER0046,46,Transferertrag,643096.0,530750.0,0.0,530750.0,560123.5,565788.1,HRM2_KT_TG,TG,2022,,,
HRM2_ER0466,davon 466,Auflösung passivierter Investitionsbeiträge,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_TG,TG,2022,,,
HRM2_ER0047,47,Durchlaufende Beiträge,302074.0,311930.0,0.0,311930.0,295786.9,309761.5,HRM2_KT_TG,TG,2022,,,
HRM2_ER0049,49,Interne Verrechnungen,171433.0,184059.0,0.0,184059.0,180931.7,202410.2,HRM2_KT_TG,TG,2022,,,
HRM2_TOTBE,,Total Betrieblicher Ertrag (ohne SG 49),2284949.0,2040637.0,-1.0,2040636.0,2168422.5,2095556.9,HRM2_KT_TG,TG,2022,,,
HRM2_ERGBT,,Ergebnis aus betrieblicher Tätigkeit,57320.0,-116983.0,123.0,-116860.0,-9833.299999999814,-153082.1000000001,HRM2_KT_TG,TG,2022,,,
HRM2_neu_ER0034,34,Finanzaufwand,6806.0,6983.0,-330.0,6653.0,9251.4,6335.9,HRM2_KT_TG,TG,2022,,,
HRM2_ER0340,340,Zinsaufwand,1312.0,1192.0,0.0,1192.0,1165.3,1189.9,HRM2_KT_TG,TG,2022,,,
HRM2_neu_ER3401,3401,Verzinsung kurzfristige Finanzverbindlichkeiten,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_TG,TG,2022,,,
HRM2_neu_ER3406,3406,Verzinsung langfristige Finanzverbindlichkeiten,1310.0,1139.0,0.0,1139.0,1137.6,1116.7,HRM2_KT_TG,TG,2022,,,
HRM2_ER0341,341,Realisierte Kursverluste,212.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_TG,TG,2022,,,
HRM2_ER0342,342,Kapitalbeschaffungs- und Verwaltungskosten,1237.0,1420.0,0.0,1420.0,1240.5,1396.1,HRM2_KT_TG,TG,2022,,,
HRM2_ER0343,343,Liegenschaftenaufwand FV,2803.0,3311.0,-330.0,2981.0,3049.5,3370.9,HRM2_KT_TG,TG,2022,,,
HRM2_ER0344,344,Wertberichtigungen Anlagen FV,44.0,0.0,0.0,0.0,2714.9,5.0,HRM2_KT_TG,TG,2022,,,
HRM2_ER0349,349,Verschiedener Finanzaufwand,1197.0,1060.0,0.0,1060.0,1080.8,374.0,HRM2_KT_TG,TG,2022,,,
HRM2_neu_ER0044,44,Finanzertrag,76310.0,82342.0,0.0,82342.0,96193.0,81471.6,HRM2_KT_TG,TG,2022,,,
HRM2_ER0440,440,Zinsertrag,70.0,2060.0,0.0,2060.0,280.4,286.6,HRM2_KT_TG,TG,2022,,,
HRM2_ER0441,441,Realisierte Gewinne FV,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_TG,TG,2022,,,
HRM2_ER0442,442,Beteiligungsertrag FV,7692.0,69591.0,0.0,69591.0,0.0,9.6,HRM2_KT_TG,TG,2022,,,
HRM2_neu_ER4420,4420,Dividenden auf Beteiligungen FV,7692.0,69591.0,0.0,69591.0,0.0,9.6,HRM2_KT_TG,TG,2022,,,
HRM2_ER0443,443,Liegenschaftenertrag FV,9921.0,6740.0,0.0,6740.0,7728.6,7689.5,HRM2_KT_TG,TG,2022,,,
HRM2_ER0444,444,Wertberichtigungen Anlagen FV,1135.0,3020.0,0.0,3020.0,14782.0,1005.0,HRM2_KT_TG,TG,2022,,,
HRM2_ER0445,445,Finanzertrag aus Darlehen und Beteiligungen VV,34.0,0.0,0.0,0.0,35.6,241.0,HRM2_KT_TG,TG,2022,,,
HRM2_ER0446,446,Finanzertrag von öffentlichen Unternehmungen,56260.0,23.0,0.0,23.0,72459.7,71230.0,HRM2_KT_TG,TG,2022,,,
HRM2_ER0447,447,Liegenschaftenertrag VV,767.0,735.0,0.0,735.0,904.3,1009.9,HRM2_KT_TG,TG,2022,,,
HRM2_ER0448,448,Erträge von gemieteten Liegenschaften,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_TG,TG,2022,,,
HRM2_ER0449,449,übriger Finanzertrag,431.0,175.0,0.0,175.0,2.1,0.0,HRM2_KT_TG,TG,2022,,,
HRM2_ER4490,davon 4490,Aufwertungen Verwaltungsvermögen,426.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_TG,TG,2022,,,
HRM2_ERGFI,,Ergebnis aus Finanzierung,69504.0,75359.0,330.0,75689.0,86941.6,75135.70000000001,HRM2_KT_TG,TG,2022,,,
HRM2_ERGOP,,Operatives Ergebnis,126824.0,-41624.0,453.0,-41171.0,77108.30000000019,-77946.40000000008,HRM2_KT_TG,TG,2022,,,
HRM2_neu_ER0038,38,Ausserordentlicher Aufwand,5837.0,360.0,0.0,360.0,3105.7,30.0,HRM2_KT_TG,TG,2022,,,
HRM2_ER0380,380,a.o. Personalaufwand,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_TG,TG,2022,,,
HRM2_ER0381,381,a.o. Sach- und Betriebsaufwand,2622.0,260.0,0.0,260.0,-654.3,0.0,HRM2_KT_TG,TG,2022,,,
HRM2_ER0383,383,Zusätzliche Abschreibungen Sachanlagen und immat. Anlagen VV,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_TG,TG,2022,,,
HRM2_neu_ER0384,384,a.o. Finanzaufwand ,634.0,0.0,0.0,0.0,499.7,0.0,HRM2_KT_TG,TG,2022,,,
HRM2_ER3840,3840,a.o. Finanzaufwand (Geldwirksam),0.0,0.0,0.0,0.0,499.7,0.0,HRM2_KT_TG,TG,2022,,,
HRM2_ER3841,3841,a.o. Finanzaufwand (Wertberichtigungen),634.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_TG,TG,2022,,,
HRM2_ER0386,386,a.o.Transferaufwand (Geldwirksam),0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_TG,TG,2022,,,
HRM2_ER0387,387,"Zusätzlich Abschreibungen Darlehen, Beteiligungen, Invest.-Beiträge VV",0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_TG,TG,2022,,,
HRM2_ER0389,389,Einlagen in das Eigenkapital,2581.0,100.0,0.0,100.0,3260.2,30.0,HRM2_KT_TG,TG,2022,,,
HRM2_neu_ER0048,48,Ausserordentlicher Ertrag,10719.0,21188.0,0.0,21188.0,7194.3,32188.2,HRM2_KT_TG,TG,2022,,,
HRM2_ER4800,4800 + 4801,a.o. Direkte Steuern natürliche und juristische Personen,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_TG,TG,2022,,,
HRM2_ER4803,4802 + 4803,a.o. übrige direkte Steuern; a.o. Besitz- und Aufwandsteuern,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_TG,TG,2022,,,
HRM2_ER0481,481,"a.o. Regalien, Konzessionen",0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_TG,TG,2022,,,
HRM2_ER0482,482,a.o. Entgelte,165.0,165.0,0.0,165.0,165.0,163.2,HRM2_KT_TG,TG,2022,,,
HRM2_ER0483,483,a.o. verschiedene Erträge,686.0,0.0,0.0,0.0,325.2,0.0,HRM2_KT_TG,TG,2022,,,
HRM2_ER0484,484,a.o. Finanzerträge,6812.0,0.0,0.0,0.0,4959.7,0.0,HRM2_KT_TG,TG,2022,,,
HRM2_ER0485,485,a.o. Entnahmen aus Fonds und Spezialfinanzierungen,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_TG,TG,2022,,,
HRM2_ER0486,486,a.o. Transfererträge,0.0,0.0,0.0,0.0,336.8,0.0,HRM2_KT_TG,TG,2022,,,
HRM2_ER0487,487,Zusätzliche Auflösung passivierter Investitionsbeiträge,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_TG,TG,2022,,,
HRM2_ER0489,489,Entnahmen aus dem Eigenkapital,3055.0,21023.0,0.0,21023.0,1407.4,32025.0,HRM2_KT_TG,TG,2022,,,
HRM2_ER4895,davon 4895,Entnahmen aus Aufwertungsreserven,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_TG,TG,2022,,,
HRM2_ERGAO,,Ausserordentliches Ergebnis,4882.0,20828.0,0.0,20828.0,4088.6000000000004,32158.2,HRM2_KT_TG,TG,2022,,,
HRM2_ERGER,,Gesamtergebnis Erfolgsrechung,131706.0,-20796.0,453.0,-20343.0,81196.9000000002,-45788.200000000084,HRM2_KT_TG,TG,2022,,,
HRM2_ER0003,3,Aufwand,2411705.0,2349022.0,-454.0,2348568.0,2371544.6,2457415.1,HRM2_KT_TG,TG,2022,,,
HRM2_ER0004,4,Ertrag,2543411.0,2328226.0,-1.0,2328225.0,2452741.5,2411626.9000000004,HRM2_KT_TG,TG,2022,,,
HRM2_HK9010,9010,"Abschluss Spezialfinanzierungen und Fonds im EK, Ertragsüberschuss",0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_TG,TG,2022,,,
HRM2_HK9011,9011,"Abschluss Spezialfinanzierungen und Fonds im EK, Aufwandüberschuss",0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_TG,TG,2022,,,
HRM2_IR0050,50,Sachanlagen,64198.0,93736.0,-2341.0,91395.0,76769.7,99440.2,HRM2_KT_TG,TG,2022,,,
HRM2_IR0051,51,Investitionen auf Rechnung Dritter,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_TG,TG,2022,,,
HRM2_IR0052,52,Immaterielle Anlagen,161.0,823.0,0.0,823.0,193.7,0.0,HRM2_KT_TG,TG,2022,,,
HRM2_IR0054,54,Darlehen,24554.0,500.0,0.0,500.0,166.1,500.0,HRM2_KT_TG,TG,2022,,,
HRM2_IR0055,55,Beteiligungen und Grundkapitalien,250.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_TG,TG,2022,,,
HRM2_IR0056,56,Eigene Investitionsbeiträge,20505.62595,20408.0,-170.0,20238.0,12268.9,17499.1,HRM2_KT_TG,TG,2022,,,
HRM2_IR0057,57,Durchlaufende Investitionsbeiträge,5267.0,3531.0,0.0,3531.0,3593.2,2960.0,HRM2_KT_TG,TG,2022,,,
HRM2_neu_IR0058,58,Ausserordentliche Investitionen,0.0,0.0,0.0,0.0,59.0,-1500.0,HRM2_KT_TG,TG,2022,,,
HRM2_IR0580,580,a.o. Investitionen für Sachanlagen,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_TG,TG,2022,,,
HRM2_IR0582,582,a.o. Investitionen für immaterielle Anlagen,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_TG,TG,2022,,,
HRM2_IR0584,584,a.o. Investitionen für Darlehen,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_TG,TG,2022,,,
HRM2_IR0585,585,a.o. Investitionen für Beteiligungen und Grundkapitalien,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_TG,TG,2022,,,
