Region,Acc-ID,y,Realized_1yr_lag,Realized_2yr_lag,ds
JU,42,44263.25675,45801.45437,43241.623380000005,2020-01-01
OW,40,124262.0,107694.5,,2020-01-01
OW,39,23975.0,23884.8,24613.4,2020-01-01
OW,37,38569.4,38982.8,38737.5,2020-01-01
OW,36,177208.6,173636.8,165247.3,2020-01-01
OW,35,1051.4,256.3,0.0,2020-01-01
OW,33,1703.3,1114.9,,2020-01-01
OW,31,24332.4,24596.7,29783.1,2020-01-01
OW,30,56537.1,55992.0,55578.9,2020-01-01
NW,29,286485.0,284776.4,294080.0,2020-01-01
NW,20,331175.7,320281.30000000005,350228.2,2020-01-01
NW,14,329072.7,324595.9,327214.5,2020-01-01
NW,10,288588.10000000003,280461.7,317093.5,2020-01-01
NW,67,1113.5,1041.0,824.8,2020-01-01
NW,64,1048.1,2388.9,2746.4,2020-01-01
NW,63,11402.1,13403.5,6211.5,2020-01-01
NW,57,1113.5,1041.0,824.8,2020-01-01
NW,56,11441.4,18602.5,11759.7,2020-01-01
NW,54,784.9,775.9,864.8,2020-01-01
NW,52,1110.7,1401.1,711.2,2020-01-01
LU,31,225602.70228,210774.99041,214925.089,2020-01-01
NE,58,315.84,6818.793,3412.986666666666,2020-01-01
NE,56,14858.07017,9124.398,6018.324,2020-01-01
LU,63,28377.23639,19247.30038,18506.34154,2020-01-01
LU,61,1003.4869,1047.04121,798.31474,2020-01-01
LU,60,419.19309,2071.60003,1711.92898,2020-01-01
LU,57,6742.8203,8797.45555,5355.59835,2020-01-01
LU,56,20298.40595,20234.51756,8519.82061,2020-01-01
LU,54,1083.16155,884.542,2647.269,2020-01-01
LU,52,10433.76342,8102.45644,6567.05051,2020-01-01
LU,51,1003.4869,1047.0412,798.31473,2020-01-01
LU,50,103314.77333,124918.9879,100043.41283,2020-01-01
LU,48,63897.2295,0.0,0.0,2020-01-01
LU,64,2823.18096,3532.8588,3775.397,2020-01-01
LU,38,35000.0,0.0,0.0,2020-01-01
LU,34,20909.42398,20462.21604,0.0,2020-01-01
LU,49,407777.63754,393077.42996,414143.726,2020-01-01
LU,47,247891.97393,247251.59983,411532.16,2020-01-01
LU,46,1392625.53372,1209445.50815,1167431.868,2020-01-01
LU,45,7392.82151,10152.32483,0.0,2020-01-01
LU,43,1334.10575,1426.97345,0.0,2020-01-01
LU,42,194569.58165,204233.48102,202522.19,2020-01-01
LU,41,94154.4161,93415.74785,94038.179,2020-01-01
LU,40,1525857.22123,1345364.97523,0.0,2020-01-01
LU,39,407777.63754,393077.42996,414143.726,2020-01-01
LU,37,247891.97393,247251.59868,411532.16,2020-01-01
LU,36,2132209.11417,1934927.39346,1882372.094,2020-01-01
LU,35,9571.81334,8493.07367,0.0,2020-01-01
LU,44,113421.49326,117233.46752,0.0,2020-01-01
LU,66,44.11325,11.00885,2.609,2020-01-01
LU,67,6742.8203,8797.45555,5355.59835,2020-01-01
NE,55,88.54999000000001,203138.0,196.0,2020-01-01
NE,54,14652.565,10097.91,18653.046,2020-01-01
NE,52,3383.5829700000004,2605.87,8598.324,2020-01-01
NE,50,40412.04516,39110.516,45963.872,2020-01-01
NE,48,20880.83047,49128.896,,2020-01-01
NE,38,6246.72032,0.0,,2020-01-01
NE,44,68341.0052,69716.566,187171.5422375,2020-01-01
NE,34,21519.1784,22355.439,355661.7453525,2020-01-01
NE,49,181558.85542,64791.90986,91209.3,2020-01-01
NE,47,190897.21869,175646.917,173459.392,2020-01-01
NE,46,677754.39873,588764.214,553667.699,2020-01-01
NE,45,8966.19767,1614.726,34614.544740000005,2020-01-01
NE,43,17693.03243,35630.949,78191.749925,2020-01-01
NE,42,209557.0794,151874.364,125994.974,2020-01-01
NE,41,70682.37204999999,45805.824,45697.985,2020-01-01
NE,40,1056912.37892,1070463.464,,2020-01-01
NE,39,181558.85542,64791.90986,91209.3,2020-01-01
NE,37,190897.21869,175646.917,173459.392,2020-01-01
NE,36,1404807.86278,1301776.92,1320953.723,2020-01-01
NE,35,26182.98602,18292.528,24896.35503,2020-01-01
NE,33,40013.478310000006,81190.231,,2020-01-01
NE,31,175003.4556,160412.971,150207.32,2020-01-01
NE,30,456213.11195,440334.565,499876.042,2020-01-01
LU,29,4199214.57488,4012662.76496,3929505.463,2020-01-01
LU,20,3051707.38994,2785678.35969,2514537.396,2020-01-01
LU,14,4591326.9794,4616286.72368,4624427.539,2020-01-01
LU,10,2659594.9854200003,2182054.40097,1819615.319,2020-01-01
NE,57,2005.07925,2309.209,1455.994,2020-01-01
AR,50,13160.5,13736.1,11397.4,2020-01-01
AR,52,1301.7,1067.0,1530.1,2020-01-01
FR,60,1.0,0.0,0.0,2020-01-01
FR,63,7623.0,7556.1,22826.0,2020-01-01
FR,64,11186.0,11503.4,10573.0,2020-01-01
FR,66,18.0,14.7,18.0,2020-01-01
FR,67,12260.0,8053.4,9501.0,2020-01-01
FR,57,12260.0,8053.4,9501.0,2020-01-01
GE,31,565127.19,600819.3,630427.6821399998,2020-01-01
GE,33,375724.13,442125.3,,2020-01-01
GE,36,5562531.27,4897106.8,4758906.910700001,2020-01-01
GE,37,54822.71,57539.9,48486.830980000006,2020-01-01
GE,39,17317.33,16485.0,14997.6169,2020-01-01
GE,40,6866963.6,6822289.3,,2020-01-01
GE,41,182069.71,105662.6,103423.03566,2020-01-01
GE,42,390030.95,421547.0,438737.07073,2020-01-01
GE,43,104138.41,98429.1,,2020-01-01
GE,46,1261526.72,1207874.0,1187416.9459899997,2020-01-01
GE,47,54822.71,57539.9,48486.830980000006,2020-01-01
GE,30,2605792.57,2539866.9,2509144.13679,2020-01-01
FR,56,37065.0,30675.6,25147.0,2020-01-01
FR,55,1500.0,5844.6,2196.0,2020-01-01
FR,54,9049.0,30933.3,6383.0,2020-01-01
FR,30,1340457.0,1308105.0,1286547.0,2020-01-01
FR,31,384342.0,368112.9,359473.0,2020-01-01
FR,33,69921.0,73061.6,,2020-01-01
FR,35,190779.0,97509.5,,2020-01-01
FR,36,1659319.0,1534217.4,1493433.0,2020-01-01
FR,37,221220.0,222097.0,218705.0,2020-01-01
FR,39,44424.0,35812.7,31128.0,2020-01-01
FR,40,1428352.0,1404061.7,,2020-01-01
FR,41,139752.0,91439.5,90030.0,2020-01-01
FR,42,236003.0,228077.3,237590.0,2020-01-01
FR,43,1516.0,2093.1,,2020-01-01
FR,45,245110.0,91569.1,,2020-01-01
FR,46,1496434.0,1494956.0,1469066.0,2020-01-01
FR,47,221281.0,222502.0,219174.0,2020-01-01
FR,49,44424.0,35812.7,31128.0,2020-01-01
FR,34,5596.0,4965.7,,2020-01-01
FR,44,102749.0,109799.1,,2020-01-01
FR,38,21376.0,45458.6,,2020-01-01
FR,48,22599.0,21099.6,,2020-01-01
FR,50,73260.0,106004.2,136116.0,2020-01-01
GE,49,17317.33,16485.0,14997.6169,2020-01-01
GE,34,249860.93,230276.03905,,2020-01-01
GE,38,129606.98,0.0,,2020-01-01
GL,45,4549.8,9506.7,0.0,2020-01-01
GL,46,144176.4,144869.1,138535.0,2020-01-01
GL,47,26560.7,26964.6,26865.0,2020-01-01
GL,49,28642.8,33764.4,11121.0,2020-01-01
GL,34,21829.3,43163.8,0.0,2020-01-01
GL,44,31167.4,75830.7,0.0,2020-01-01
GL,38,9966.6,41192.5,0.1653385787119113,2020-01-01
GL,48,7560.0,5050.5,134.4,2020-01-01
GL,50,19498.9,19030.1,13393.0,2020-01-01
GL,51,410.2,0.0,0.0,2020-01-01
GL,52,1185.6,746.2,1048.0,2020-01-01
GL,54,1589.1,2202.9,2201.0,2020-01-01
GL,55,0.0,0.0,0.0,2020-01-01
GL,43,286.7,253.3,0.0,2020-01-01
GL,56,14377.3,11686.0,10377.0,2020-01-01
GL,61,410.2,0.0,0.0,2020-01-01
GL,63,3474.5,4156.2,8178.0,2020-01-01
GL,64,2847.5,2342.4,2999.0,2020-01-01
GL,67,4169.7,4632.1,4407.0,2020-01-01
GL,57,4169.7,4632.0,4407.0,2020-01-01
GL,42,25822.3,26721.7,30099.0,2020-01-01
GL,41,22533.0,16040.2,14964.0,2020-01-01
GL,40,117425.2,117299.5,110076.0,2020-01-01
GE,50,369930.862,417763.7773,332178.42417000025,2020-01-01
GE,52,40170.283,32255.34567,35016.67241000001,2020-01-01
GE,54,47319.972,33266.2742,57183.1665,2020-01-01
GE,55,709.613,8185.321,12781.4432,2020-01-01
GE,56,118288.146,126383.44619,99432.27236,2020-01-01
GE,60,2634.98,6861.64754,23868.623140000003,2020-01-01
GE,63,40717.884,19640.6774,22926.98531,2020-01-01
GE,64,3659.165,3509.91338,5243.90798,2020-01-01
GL,30,77629.2,75223.6,72891.0,2020-01-01
GL,31,29864.5,29935.2,28152.0,2020-01-01
GL,33,2938.9,3388.7,9019.0,2020-01-01
GL,35,12998.8,5156.0,0.0,2020-01-01
GL,36,197066.5,195764.6,189672.0,2020-01-01
GL,37,26560.7,26964.6,26865.0,2020-01-01
GL,39,28642.8,33764.4,11121.0,2020-01-01
GE,44,185428.17,242711.88024000003,,2020-01-01
BS,64,12509.374,11345.8689,16016.189,2020-01-01
BS,63,13006.011,8697.20908,9811.686,2020-01-01
BE,34,84915.1,97133.7,105677.0,2020-01-01
BE,44,316024.1,290587.1,1135061.25,2020-01-01
BE,38,14594.8,25681.1,,2020-01-01
BE,48,1515.3,48254.7,,2020-01-01
BE,50,307619.3,300191.7,290078.04574000003,2020-01-01
BE,51,1291.2,0.0,0.0,2020-01-01
BE,52,29796.8,26241.8,63132.15105,2020-01-01
BE,54,51148.4,27183.1,9369.00504,2020-01-01
BE,56,105918.5,147917.7,119239.53774,2020-01-01
BE,57,14991.6,18798.4,26550.67419,2020-01-01
BE,60,5868.6,7856.9,15773.89424,2020-01-01
BE,49,153576.1,152659.3,191712.35011000003,2020-01-01
BE,61,5604.6,7164.9,7878.57761,2020-01-01
BE,63,46515.1,66974.8,50378.2073,2020-01-01
BE,64,35485.5,27746.4,21145.65389,2020-01-01
BE,65,10158.2,500.0,500.0,2020-01-01
BE,66,437.2,16705.4,0.0,2020-01-01
BE,67,14991.6,18798.4,26550.67419,2020-01-01
BE,10,5843069.800000001,5425420.399999999,5398078.20189,2020-01-01
BE,14,6989288.8,7391008.6,8081881.52232,2020-01-01
BE,20,12150364.9,11742763.9,12494454.96493,2020-01-01
BE,29,681993.7,1073665.0,985504.75928,2020-01-01
BL,30,623195.3913400001,604113.15,588532.0,2020-01-01
BL,31,256760.11599,255189.98,263307.1,2020-01-01
BL,33,90426.41064,86964.17,73237.8,2020-01-01
BE,62,871.3,115.4,0.0,2020-01-01
BE,47,584352.2,582437.9,581405.06782,2020-01-01
BE,46,4080998.0,4109787.1,4166772.2149,2020-01-01
BE,45,101706.2,95067.0,1135061.25,2020-01-01
AR,54,1346.6,941.5,529.0,2020-01-01
AR,55,362.0,1.4,8869.1,2020-01-01
AR,56,4342.6,5660.6,7477.2,2020-01-01
AR,57,3819.7,3635.2,4117.2,2020-01-01
AR,60,7817.6,0.0,10279.1,2020-01-01
AR,61,0.0,0.0,0.0,2020-01-01
AR,63,2098.7,3307.7,3400.1,2020-01-01
AR,64,1397.9,696.8,39732.6,2020-01-01
AR,67,3819.7,3635.2,4117.2,2020-01-01
AR,10,180109.69999999998,190935.8,155926.0,2020-01-01
AR,14,191940.4,209715.7,218985.9,2020-01-01
AR,20,208922.8,229102.1,213574.8,2020-01-01
AR,29,163127.4,171549.8,161337.1,2020-01-01
BE,30,2991942.8,2954935.3,2909288.1235,2020-01-01
BE,31,939551.7,924267.7,914882.12288,2020-01-01
BE,33,284859.4,299108.2,,2020-01-01
BE,35,155280.4,88728.2,1593193.75,2020-01-01
BE,36,6695358.3,6110230.3,6194929.378439999,2020-01-01
BE,37,584352.2,582437.9,581405.06782,2020-01-01
BE,39,153576.1,152659.3,191712.35008,2020-01-01
BE,40,5708516.4,5435002.3,,2020-01-01
BE,41,381443.9,171848.5,175397.31087000002,2020-01-01
BE,42,614519.4,610656.2,627447.5743300001,2020-01-01
BE,43,1994.3,3815.3,429095.0,2020-01-01
BL,35,897.183,390.78,24292.4,2020-01-01
BL,36,1759454.83539,1703061.33,1657657.9,2020-01-01
BL,37,89039.46751,91165.27,96644.1,2020-01-01
BL,39,31347.303600000003,32793.9,24636.1,2020-01-01
BS,30,1301340.757,1261136.08982,1222578.743,2020-01-01
BS,31,431445.666,502485.2674,439950.85,2020-01-01
BS,33,210224.792,192214.26641,,2020-01-01
BS,36,2174060.06,2038788.30721,1999389.087,2020-01-01
BS,39,317051.244,297141.3154,300630.355,2020-01-01
BS,40,2907434.97,3308409.06874,,2020-01-01
BS,41,85514.545,56856.2757,56792.083,2020-01-01
BS,42,352594.764,360729.0761,359364.376,2020-01-01
BS,43,28508.994,27790.48242,233709.9545,2020-01-01
BS,46,752130.214,626554.14759,591081.897,2020-01-01
BS,49,317051.244,297141.3154,300630.355,2020-01-01
BS,34,238313.819,114289.40342,459388.37225,2020-01-01
BS,44,1161933.157,474205.50559,130469.37,2020-01-01
BS,50,266011.049,251022.90119,294250.711,2020-01-01
BS,51,173.069,1236.21448,600.627,2020-01-01
BS,52,17548.089,10650.61879,7347.934,2020-01-01
BS,54,16223.38,33357.59718,48135.619,2020-01-01
BS,55,1400.0,6.5,50.3,2020-01-01
BS,56,10363.613,14304.7438,19066.356,2020-01-01
BS,60,1778.263,11766.13536,34629.546,2020-01-01
BS,61,173.069,1236.21448,600.627,2020-01-01
GR,30,402211.5,384756.4,380629.3,2020-01-01
BL,40,1776893.72102,1939648.14,1514324.7,2020-01-01
BL,41,115513.67755,67882.34,66122.8,2020-01-01
BL,42,115629.86472,126078.63,129763.0,2020-01-01
BL,43,5432.97691,3812.57,44170.7,2020-01-01
BL,45,25862.496440000003,34233.47,18378.0,2020-01-01
BL,46,603754.86853,583731.6,598135.7,2020-01-01
BL,47,89039.46751,91165.27,96644.1,2020-01-01
BL,49,31347.303600000003,32793.9,24636.1,2020-01-01
BL,34,40779.40228,37437.06,39206.5,2020-01-01
BL,44,103479.10203,188763.95,0.0289988688947381,2020-01-01
BL,38,27048.0,166644.0,0.1330390401455024,2020-01-01
BL,50,199284.80232,145793.51994,210171.3,2020-01-01
BL,54,644.53895,11850.61088,27453.9,2020-01-01
BL,56,4027.57494,9359.22563,9918.5,2020-01-01
BL,60,210.89474,44.68,0.0,2020-01-01
BL,61,0.0,0.0,0.0,2020-01-01
BL,63,24540.37641,20456.93228,28028.1,2020-01-01
BL,64,56.2,152932.43,0.0,2020-01-01
BL,66,0.0,0.0,0.0,2020-01-01
JU,41,25201.7284,14024.29556,13734.82626,2020-01-01
AG,30,1710857.49536,1659027.64689,1627394.00158,2021-01-01
GL,67,7843.3,4169.7,4632.1,2021-01-01
GL,65,80.0,0.0,0.0,2021-01-01
GL,64,2683.3,2847.5,2342.4,2021-01-01
GL,63,3924.4,3474.5,4156.2,2021-01-01
GL,57,7843.3,4169.7,4632.0,2021-01-01
GL,56,22447.5,14377.3,11686.0,2021-01-01
GL,55,27282.6,0.0,0.0,2021-01-01
GL,54,3093.4,1589.1,2202.9,2021-01-01
GL,52,1562.1,1185.6,746.2,2021-01-01
GL,50,17327.4,19498.9,19030.1,2021-01-01
GL,48,5988.6,7560.0,5050.5,2021-01-01
GL,38,10866.7,9966.6,41192.5,2021-01-01
GL,44,47359.0,31167.4,75830.7,2021-01-01
GL,34,29351.0,21829.3,43163.8,2021-01-01
GL,49,28670.2,28642.8,33764.4,2021-01-01
GL,47,44636.4,26560.7,26964.6,2021-01-01
GL,46,146061.2,144176.4,144869.1,2021-01-01
GL,45,5360.0,4549.8,9506.7,2021-01-01
GL,43,1031.9,286.7,253.3,2021-01-01
GL,42,27460.6,25822.3,26721.7,2021-01-01
GL,41,28999.8,22533.0,16040.2,2021-01-01
GL,40,114483.2,117425.2,117299.5,2021-01-01
GR,60,2125.0,6521.9,10191.3,2021-01-01
GR,57,20218.0,21509.7,19886.6,2021-01-01
GR,56,159641.0,156903.7,157096.7,2021-01-01
GR,54,4427.0,5760.2,4821.4,2021-01-01
GR,52,6417.0,7023.3,5326.6,2021-01-01
GR,50,132033.0,146703.2,193984.8,2021-01-01
GR,48,61866.0,43258.1,18564.2,2021-01-01
GR,38,67000.0,40129.8,80444.0,2021-01-01
GR,44,127514.0,128099.8,123950.7,2021-01-01
GR,34,8771.0,14449.8,6125.4,2021-01-01
GR,49,186916.0,185825.1,177018.4,2021-01-01
GR,47,378567.0,369676.9,356866.4,2021-01-01
GR,46,929968.0,740282.8,746050.6,2021-01-01
GR,45,48.0,7740.1,6581.9,2021-01-01
GR,43,7192.0,8717.4,11218.3,2021-01-01
GR,42,226694.0,171560.2,161343.0,2021-01-01
GR,41,176568.0,134446.0,101913.1,2021-01-01
GR,40,819237.0,836047.9,806900.3,2021-01-01
GR,39,186916.0,185825.1,177018.4,2021-01-01
GR,37,378567.0,369676.8,356866.4,2021-01-01
GR,36,1322768.0,1128060.7,1076798.1,2021-01-01
GR,35,4825.0,7383.7,8512.4,2021-01-01
GR,33,77952.0,77624.6,69099.4,2021-01-01
GR,31,326895.0,318392.6,297169.4,2021-01-01
GR,30,406575.09,402211.5,384756.4,2021-01-01
GL,39,28670.2,28642.8,33764.4,2021-01-01
GR,61,3169.0,2152.0,2113.1,2021-01-01
GL,37,44636.4,26560.7,26964.6,2021-01-01
GL,35,10165.3,12998.8,5156.0,2021-01-01
GE,42,411314.55,390030.95,421547.0,2021-01-01
GE,41,260453.95,182069.71,105662.6,2021-01-01
GE,40,7088550.65,6866963.6,6822289.3,2021-01-01
GE,39,15337.81,17317.33,16485.0,2021-01-01
GE,37,77692.89,54822.71,57539.9,2021-01-01
GE,36,5995519.26,5562531.27,4897106.8,2021-01-01
GE,33,361472.05,375724.13,442125.3,2021-01-01
GE,31,622399.9,565127.19,600819.3,2021-01-01
GE,30,2643601.91,2605792.57,2539866.9,2021-01-01
GE,43,188327.35,104138.41,98429.1,2021-01-01
FR,67,11516.0,12260.0,8053.4,2021-01-01
FR,66,16.0,18.0,14.7,2021-01-01
FR,64,11457.0,11186.0,11503.4,2021-01-01
FR,63,10654.0,7623.0,7556.1,2021-01-01
FR,61,4.0,0.0,0.0,2021-01-01
FR,57,11516.0,12260.0,8053.4,2021-01-01
FR,56,44674.0,37065.0,30675.6,2021-01-01
FR,55,850.0,1500.0,5844.6,2021-01-01
FR,54,8311.0,9049.0,30933.3,2021-01-01
GE,46,1938067.79,1261526.72,1207874.0,2021-01-01
GE,47,77692.89,54822.71,57539.9,2021-01-01
GL,33,5311.0,2938.9,3388.7,2021-01-01
GL,31,35090.7,29864.5,29935.2,2021-01-01
GL,30,80907.5,77629.2,75223.6,2021-01-01
GE,66,52.799,0.0,0.0,2021-01-01
GE,64,8427.382,3659.165,3509.91338,2021-01-01
GE,63,24985.639,40717.884,19640.6774,2021-01-01
GE,60,597.97906,2634.98,6861.64754,2021-01-01
GE,56,118988.215,118288.146,126383.44619,2021-01-01
GE,55,9218.96,709.613,8185.321,2021-01-01
GE,54,54524.978,47319.972,33266.2742,2021-01-01
GE,52,39129.938,40170.283,32255.34567,2021-01-01
GE,50,378741.016,369930.862,417763.7773,2021-01-01
GE,38,204837.33,129606.98,0.0,2021-01-01
GE,44,192949.34,185428.17,242711.88024000003,2021-01-01
GE,34,202728.8,249860.93,230276.03905,2021-01-01
GE,49,15337.81,17317.33,16485.0,2021-01-01
GL,36,201531.2,197066.5,195764.6,2021-01-01
GR,62,847.0,2042.6,1339.7,2021-01-01
GR,64,4676.0,4767.1,5186.7,2021-01-01
NE,36,1413462.49743,1404807.86278,1301776.92,2021-01-01
NE,35,10650.0562,26182.98602,18292.528,2021-01-01
NE,33,37874.0284,40013.478310000006,81190.231,2021-01-01
NE,31,204544.30445,175003.4556,160412.971,2021-01-01
NE,30,463820.79471,456213.11195,440334.565,2021-01-01
LU,29,4412872.259,4199214.57488,4012662.76496,2021-01-01
LU,20,3061314.16,3051707.38994,2785678.35969,2021-01-01
LU,14,4603686.498,4591326.9794,4616286.72368,2021-01-01
LU,10,2870499.921,2659594.9854200003,2182054.40097,2021-01-01
LU,67,5098.4298,6742.8203,8797.45555,2021-01-01
LU,66,54.1085,44.11325,11.00885,2021-01-01
NE,37,246018.90776,190897.21869,175646.917,2021-01-01
LU,64,2781.95184,2823.18096,3532.8588,2021-01-01
LU,61,3220.55705,1003.4869,1047.04121,2021-01-01
LU,60,65.10555,419.19309,2071.60003,2021-01-01
LU,57,5098.4298,6742.8203,8797.45555,2021-01-01
LU,56,9381.10345,20298.40595,20234.51756,2021-01-01
LU,54,1950.4095,1083.16155,884.542,2021-01-01
LU,52,15820.53936,10433.76342,8102.45644,2021-01-01
LU,51,3220.55705,1003.4869,1047.0412,2021-01-01
LU,50,143369.6085,103314.77333,124918.9879,2021-01-01
LU,48,63957.251,63897.2295,0.0,2021-01-01
LU,38,93600.0,35000.0,0.0,2021-01-01
LU,63,16029.03269,28377.23639,19247.30038,2021-01-01
NE,39,162350.09014,181558.85542,64791.90986,2021-01-01
NE,40,1041494.91398,1056912.37892,1070463.464,2021-01-01
NE,41,100545.16015,70682.37204999999,45805.824,2021-01-01
NE,68,43.03215,18.843,249.728,2021-01-01
NE,67,2879.2767,2005.07925,2309.209,2021-01-01
NE,66,22934.03961,9118.79447,12803.961,2021-01-01
NE,64,15287.71325,11705.73335,10441.255,2021-01-01
NE,63,2309.1082,996.70861,783.766,2021-01-01
NE,60,3287.75721,0.0,121.944,2021-01-01
NE,58,0.0,315.84,6818.793,2021-01-01
NE,57,2879.2767000000003,2005.07925,2309.209,2021-01-01
NE,56,21360.58658,14858.07017,9124.398,2021-01-01
NE,55,19886.96891,88.54999000000001,203138.0,2021-01-01
NE,54,13054.3216,14652.565,10097.91,2021-01-01
NE,52,4269.62808,3383.5829700000004,2605.87,2021-01-01
NE,50,48415.57335,40412.04516,39110.516,2021-01-01
NE,48,22972.8218,20880.83047,49128.896,2021-01-01
NE,38,3285.6336,6246.72032,0.0,2021-01-01
NE,44,68703.66934000001,68341.0052,69716.566,2021-01-01
NE,34,22317.1604,21519.1784,22355.439,2021-01-01
NE,49,162350.09014,181558.85542,64791.90986,2021-01-01
NE,47,246018.90776,190897.21869,175646.917,2021-01-01
NE,46,674683.3228300001,677754.39873,588764.214,2021-01-01
NE,45,16339.29205,8966.19767,1614.726,2021-01-01
NE,43,34345.012780000005,17693.03243,35630.949,2021-01-01
NE,42,200392.07724,209557.0794,151874.364,2021-01-01
LU,44,121007.051,113421.49326,117233.46752,2021-01-01
GR,63,102304.0,101482.7,115368.3,2021-01-01
LU,34,10332.61,20909.42398,20462.21604,2021-01-01
LU,47,255172.487,247891.97393,247251.59983,2021-01-01
JU,50,21141.9245,21817.38823,23219.87647,2021-01-01
JU,48,2544.63195,2669.88502,1443.6088,2021-01-01
JU,38,89.1273,0.0,4000.0,2021-01-01
JU,44,9718.81327,10153.77086,10276.58672,2021-01-01
JU,34,5262.51325,6404.80287,5981.58997,2021-01-01
JU,49,2335.1826,1837.6221,922.802,2021-01-01
JU,47,113326.10073,112525.91471,113706.70392,2021-01-01
JU,46,422023.46205,407204.74776,400992.49396,2021-01-01
JU,45,9438.7707,9237.50184,7807.07571,2021-01-01
JU,43,91.13973,150.52669,155.03245,2021-01-01
JU,42,43399.76605,44263.25675,45801.45437,2021-01-01
JU,41,37290.55217,25201.7284,14024.29556,2021-01-01
JU,40,349985.48545,347350.55593,362349.74907,2021-01-01
JU,39,2335.1826,1837.6221,922.802,2021-01-01
JU,36,478637.96913,500365.7568,462443.15176,2021-01-01
JU,35,10788.23521,11524.55644,10478.83034,2021-01-01
JU,33,18187.85391,17834.97175,17274.87084,2021-01-01
JU,31,80104.06143,74365.51124,76946.35158,2021-01-01
JU,30,282432.52299,269857.58935,265178.95168,2021-01-01
GR,67,20218.0,21509.7,19886.6,2021-01-01
JU,37,113326.10073,112525.91471,113706.70392,2021-01-01
JU,54,342.265,375.035,379.015,2021-01-01
JU,55,2000.0,5057.86,5000.0,2021-01-01
LU,46,1588440.373,1392625.53372,1209445.50815,2021-01-01
LU,45,5766.879,7392.82151,10152.32483,2021-01-01
LU,43,1797.881,1334.10575,1426.97345,2021-01-01
LU,42,200198.947,194569.58165,204233.48102,2021-01-01
LU,41,158182.29,94154.4161,93415.74785,2021-01-01
LU,40,1651046.919,1525857.22123,1345364.97523,2021-01-01
LU,39,404795.671,407777.63754,393077.42996,2021-01-01
LU,37,255172.487,247891.97393,247251.59868,2021-01-01
LU,36,2428899.589,2132209.11417,1934927.39346,2021-01-01
LU,35,14100.226,9571.81334,8493.07367,2021-01-01
LU,33,131544.263,132982.46711,133106.95397,2021-01-01
LU,31,257480.577,225602.70228,210774.99041,2021-01-01
LU,30,653031.254,624452.88716,609404.35889,2021-01-01
JU,68,918.31475,1980.0,2069.911,2021-01-01
JU,67,10811.39892,13666.43603,11397.39958,2021-01-01
JU,66,19.62,3.049,75.497,2021-01-01
JU,64,1693.623,2236.0524,1711.221,2021-01-01
JU,63,4613.903480000001,3696.22883,5572.04755,2021-01-01
JU,61,82.6664,-95.26595,59.17175,2021-01-01
JU,60,0.0,729.56334,0.0,2021-01-01
JU,58,48.798,47.915,48.5865,2021-01-01
JU,57,10811.39892,13666.43603,11397.39958,2021-01-01
JU,56,19774.43345,12911.45225,12504.77695,2021-01-01
LU,49,404795.671,407777.63754,393077.42996,2021-01-01
FR,50,68053.0,73260.0,106004.2,2021-01-01
FR,38,47539.0,21376.0,45458.6,2021-01-01
AR,47,40040.3,40156.7,39630.9,2021-01-01
AR,46,186019.7,167643.4,172668.7,2021-01-01
AR,45,444.2,1077.0,553.2,2021-01-01
AR,43,4509.5,4931.6,6060.3,2021-01-01
AR,42,27297.9,26344.9,27030.6,2021-01-01
AR,41,29422.8,3389.7,3194.1,2021-01-01
AR,40,210113.0,195309.9,199771.0,2021-01-01
AR,39,35451.0,36498.5,36229.8,2021-01-01
AR,37,40040.3,40156.7,39630.9,2021-01-01
AR,36,270457.8,265440.6,257457.6,2021-01-01
AR,35,400.7,454.8,0.0,2021-01-01
AR,33,30342.2,16333.1,16721.1,2021-01-01
AR,31,49558.2,44028.7,48221.5,2021-01-01
AR,49,35451.0,36498.5,36229.8,2021-01-01
AR,30,100102.7,97011.3,94589.0,2021-01-01
AI,66,972.7,1169.0,1270.5,2021-01-01
AI,64,41.8,37.5,109.3,2021-01-01
AI,63,1063.6,1376.0,1198.4,2021-01-01
AI,61,0.0,0.0,0.0,2021-01-01
AR,34,1599.8,7435.3,1763.3,2021-01-01
AR,44,8436.0,25423.5,20165.0,2021-01-01
AR,38,241.7,104.0,1939.1,2021-01-01
BE,39,150910.9,153576.1,152659.3,2021-01-01
BE,37,584180.8,584352.2,582437.9,2021-01-01
BE,36,6885855.5,6695358.3,6110230.3,2021-01-01
BE,35,125093.0,155280.4,88728.2,2021-01-01
BE,33,283650.1,284859.4,299108.2,2021-01-01
BE,31,969183.3,939551.7,924267.7,2021-01-01
BE,30,3079322.4,2991942.8,2954935.3,2021-01-01
AR,29,176888.7,163127.4,171549.8,2021-01-01
AR,20,220781.7,208922.8,229102.1,2021-01-01
AR,14,186335.2,191940.4,209715.7,2021-01-01
AR,10,211335.1,180109.69999999998,190935.8,2021-01-01
AR,67,3753.6,3819.7,3635.2,2021-01-01
AR,64,1697.6,1397.9,696.8,2021-01-01
AR,63,2675.7,2098.7,3307.7,2021-01-01
AR,60,0.0,7817.6,0.0,2021-01-01
AR,57,3753.6,3819.7,3635.2,2021-01-01
AR,56,4244.3,4342.6,5660.6,2021-01-01
AR,55,368.1,362.0,1.4,2021-01-01
AR,54,3357.0,1346.6,941.5,2021-01-01
AR,52,1119.3,1301.7,1067.0,2021-01-01
